,influencer_username,platform,text
5354,thebodycoach,influencers,Awesome turn out for the 5km run around Central Park NYC today  Thanks to everyone who came along. I love doing these meet ups   meeting you all. I’m going to do one in Santa Monica very soon so stay tuned for that one   nyc  run  newyork
5355,thebodycoach,influencers,What an incredible morning. My first visit to a school in the US today  The Locke School in Harlem NYC did my PE workouts all through lockdown and they invited me to come along and visit one day. They were so wonderful and welcoming. Really was a special moment and the highlight of this trip 
5356,thebodycoach,influencers,Ever since I started out as a personal trainer over 10 years ago  my mission has never changed  To inspire people and get them feeling fitter  healthier and happier   bodycoachapp
5357,thebodycoach,influencers,"Incredible experience  Scary as hell but the views were spectacular and totally worth the climb. Hanging over the  edgenyc  Would you give this a try yourself  

 edgenyc  nycgo"
5358,thebodycoach,influencers,"Roasted sprout   pancetta carbonara  Talk to me… I think you will love this one  

Ingredients 

Sprouts
Olive oil
Pancetta 
Spaghetti 
4 egg yolks 
Parmesan cheese 
Salt and pepper"
5359,thebodycoach,influencers,"You’ve got to try these homemade Strawberry and yogurt flapjacks 

Ingredients 

100g peanut butter
100g honey
2 tbsp coconut oil
50g ground Almonds
200g jumbo oats
40g mixed seeds
1 egg white
90g dried strawberries

Yogurt coating 

50g white chocolate
1   half tbsp coconut oil
2tbsp greek yogurt
Squeeze lemon juice

Bake in oven for 5 minutes at 200 degrees C 

This is such a simple and delicious recipe  

Will you give them a go "
5360,thebodycoach,influencers,"I’m heading to New York City today  

Have you got any recommendations   Places to eat or drink  places to visit  things to do  

  NewYork  Travel  NYC  nycgo"
5361,thebodycoach,influencers,"Wow Emma  ems fitness 90 what an incredible transformation  You should be so proud of all your hard work. You have absolutely smashed it  

“How it started VS How it’s going  

17months of consistency in training and eating better. 

Believe in yourself  be consistent and the changes will happen. Trust the plan and know you are strong enough to make positive changes in yourself and the rest will follow  “ 

Start your own journey on  bodycoachapp and get  30 OFF today on your annual subscription  Get started at thebodycoach.com  LINK IN BIO "
5362,thebodycoach,influencers,Hold tight for this incredible honey sesame chicken. Double tap if you want the video recipe 
5363,thebodycoach,influencers,"Starting today I ve set myself a challenge for April  I m going to try and run 5KM a day for the whole month  I m not trying to break any records or do it a certain time  somedays I might even walk. But 5KM a day is my goal  

Anyone want to join me "
5364,thebodycoach,influencers,"BIG NEWS  

We’re bringing fitness to one of the most iconic venues in the world 

I’m so excited to finally share this with you all  We’re going to be doing the world’s FIRST EVER live workout event at the incredible O2 Arena in London on Sunday 8th May  

If you’re on  o2uk you can get Priority Tickets Wednesday 6 April 9.30am on  O2Priority  

Tickets go on general sale Friday 8 April 9.30am 

I can’t wait to see some of you there. It’s going to be epic 

 More info link in bio 

  fitness  thebodycoach  london"
5365,thebodycoach,influencers,Joe   Nikki Wicks MBE  What an amazing day. So proud and honoured to be collecting this with my brother Nikki who was with me in my ear for every single PE with Joe workout during lockdown. Getting millions of people up and moving during the pandemic will always be our proudest achievement 
5366,thebodycoach,influencers,You never regret a workout   JustPressPlay
5367,thebodycoach,influencers,"OMG  Have you tried my chocolate orange overnight oats   These taste absolutely incredible and they are so simple to make too. I didn’t measure out the ingredients on this recipe but you basically want the mixture a little bit wet as the oats absorb the liquid overnight. Best eaten cold 

Optional  For the ultimate post workout chocolate winner. You can also add a scoop of whey protein to the mixture too "
5368,thebodycoach,influencers,"WOW INSPIRATION ALERT   Please can we all congratulate Helen on her incredible journey and transformation  This is so inspiring  Helen  You look fantastic - fit  strong and healthy  You should be so proud of all your hard work and incredible consistency. Amazing   bodycoachapp 

“3 dress sizes down and 4 cup sizes - yes there have been many inches and kg lost but it’s never really been about the numbers for me. 

Now I feel strong both mentally and physically  as well as light  flexible and empowered. I have the energy and motivation to live and do more. 

I feel so much better and sharper. There is no question at all that this has been a lifestyle change. I have maintained my weight for over 18 months and exercised 5/6 days a week since March 2020. I’m now able to be much more flexible with my food  to enjoy celebrations with balance  to experiment in the kitchen - all while fuelling my body properly. Giving it what it needs to be its best. Thanks Joe  The Body Coach

I have never been this fit or this lean genuinely. I’m 43 years old and now some of my favourite teenage clothes I have sentimentally held on to are too big for me as is my wedding dress. Having never felt comfortable in shorts I now have more shorts than anything else in my wardrobe  Amazingly too for me I feel good in a bikini. Instead of picking faults in my bikini pics I look at myself and I’m happy that I look strong and healthy - that’s it. Really proud of that.

I think it’s so important to challenge yourself to change things up. Habits you think would be impossible to change CAN be changed. 

90 day plan done  grad plan complete   I’m now on C9 of the Advanced Plan and loving it. Consistency is absolutely 100  key. For me it took about a year to look at myself and really see and feel the difference and to realise that the lean person in the mirror - that’s me - and if you work on it consistently and believe in yourself it will absolutely  be you too. Go for it and do it for yourself no one else.  ”  You can read Helen’s full story on my Facebook page  

Start your own journey today at thebodycoach.com  link in bio  "
5369,thebodycoach,influencers,This is without doubt the proudest I have felt as a parent  Seeing Indie so happy and enjoying exercise is so wonderful to see. I think teaching our children to take care of their physical and mental health is the most important thing we can do 
5370,thebodycoach,influencers,"What an incredible morning at our  bodycoachapp client meet-up  100 heroes training together in a wonderful venue  chameleonlondon  So proud of the community we’ve built. 

Where should we do the next one  "
5371,thebodycoach,influencers,"If you could only choose one of these for breakfast this weekend what would you go for   Comment below… 

1. Smoothie bowl with fruit and granola 

2. Sweetcorn fritters with avocado and poached egg 

3. Blueberry pancakes 

 bodycoachapp"
5372,thebodycoach,influencers,"Wow I can’t believe that it was 2 years ago today that we started PE With Joe together  So many memories 

Here s a look back at the first 13 weeks  Thank you for being a part of it with me 

 PEWithJoe"
5373,thebodycoach,influencers,"Ooooosh  This jerk cod with avocado and sweetcorn salsa tastes unreal  It’s ready in less than 15 minutes and packed with healthy fats and protein  

Bit of you  "
5374,thebodycoach,influencers,On this day 2 years ago we started something amazing together   PEWithJoe
5375,thebodycoach,influencers,Thank you so much for your support with Feel Good Food  Without the huge pre order numbers it’s almost impossible to get UK number one so Thank you  It really means the world to me that you want to try my recipes. I love getting families eating healthy food and it’s been my goal from day one. I hope you are enjoying the book so far. Much love Joe 
5376,thebodycoach,influencers,"Egg on pizza… yes or no  

 bodycoachapp"
5377,thebodycoach,influencers,"Crispy Cajun chicken burger with potato wedges  This is the tastiest chicken burger I’ve ever made  I used chicken thighs but you can use chicken breast too. Just beat them flat between some cling film first so they are about 1.5 cm thick.

Ingredients 

Boneless Chicken thighs
Potatoes
Flour
1 tbsp of corn starch
Cajun seasoning
Greek yogurt
Hot sauce
Pickles
Brioche buns
Any green leaves. I used rocket 

I baked the wedges in the oven for 30 mins on 180 degrees C   fried the chicken in olive oil for about 3 minutes on each side.

Honestly the special burger sauce with the spicy Cajun chicken flavour is absolutely stunning. Hold tight 

Tag a friend and share the love  "
5378,thebodycoach,influencers,"Wow    Please can we all give Tania and massive high five on her incredible progress on  bodycoachapp  Amazing Tania  

“Intermediate Cycle 2 here i come  I’m so happy with my results  16 weeks of 5 workouts a week and 99  with the meal plan  Love the support of this group  and good luck to everyone who is starting IC2 this week  we can do this ” 

Start your own journey today at thebodycoach.com  link in bio 

 fitness  workout  thebodycoach  motivation"
5379,thebodycoach,influencers,Good morning every from  jamesmartinchef kitchen. Tune in at 9.30am today on  itv to see what incredible food James cooks up for me. He makes me two favourite all time dishes 
5380,thebodycoach,influencers,Date night at  chameleonlondon 
5381,thebodycoach,influencers,Is this creamy salmon and asparagus pasta a bit of you   So simple and so tasty 
5382,thebodycoach,influencers,How incredible is this cake  Everything you can see is edible even the scales  pie dish  bottle   drinking glass. It got absolutely demolished by everyone at the book launch party last night too. Thank you  dinkydoodlecake for creating it. It was so delicious 
5383,thebodycoach,influencers,Rosie and the bump 
5384,thebodycoach,influencers,I’m cooking this incredible Chicken Caprese burger from my new book  Feel Good Food today on  thismorning  I’ll be cooking live at 12.15pm   The book is official out tomorrow. Thanks to everyone who has pre ordered it 
5385,thebodycoach,influencers,"Love this  drjulie 

“Exercise is up there as one of the most powerful and simple changes you can make to everyday life to have a positive impact on both your physical and mental health.” "
5386,thebodycoach,influencers,“I gotta get Theroux this”  The Ice man  officiallouistheroux cometh round mine today to record a very special PE with Joe workout with me. It was very entertaining. I’ll be sharing it soon on my YouTube channel  I also convinced him to try the ice bath for the first time and this is how it went    iceman hof
5387,thebodycoach,influencers,"Practising gratitude can really help to boost your happiness  

Write down 3 things that you are grateful for today "
5388,thebodycoach,influencers,I’m cooking a new recipe live on  sundaybrunchc4 today   I’m making my delicious sausage  fennel and broccoli pasta from my new book  FeelGoodFood
5389,thebodycoach,influencers,I’ve been sooo excited to share this news We are having another baby  Indie and Marley are super excited about having a little brother or sister. We can’t wait to welcome them into the world in September  Love you Rosie. Thank you for making me the happiest Dad in the world 
5390,thebodycoach,influencers, Cold water therapy  Why do I start my day with an ice cold shower or an ice bath  Have you tried cold water therapy or would you be up for the challenge  Comment below 
5391,thebodycoach,influencers,Are these Cajun chicken   avocado wraps a bit of you   Cracking recipe. Simple to make. Wrap in foil   take to work for lunch or dinner  Easy simple  healthy  feel good food 
5392,thebodycoach,influencers, Joe’s Wow chicken  cauliflower  leek and bean pie from my new Cook book  Feel Good Food  This is without doubt the tastiest filo pie I’ve ever created  I hope you enjoy it. My book is available to Pre order half price now.  Link in bio  
5393,thebodycoach,influencers,"COMPETITION TIME  

To celebrate the launch of  lululemon first ever footwear range I’m giving away one pair of the new blissfeel running shoes PLUS a  200 gift-card to spend at  lululemoneurope 

For a chance to  win  simple 
1. Follow  lululemoneurope 
2. Comment below with what colour shoes you’d choose 
3. LIKE this post


Good luck 

 Competition closes on March 28th 2022 
 ad  lululemonambassador"
5394,thebodycoach,influencers,Had the most awesome day filming workouts with  tom.fit16  Tom started sharing live workouts during lockdown to help inspire other young children with Down Syndrome. A family member got in touch with me and told me all about Tom. I thought he was so inspiring and wanted to help him reach an even bigger audience.  Today we filmed 3 workouts together which I’ll be sharing on my YouTube channel very soon. Tom said that after he exercises he feels “chuffed  proud   happy”  Let’s send him some love and encouragement in the comments below 
5395,thebodycoach,influencers,"WOW  Inspiration alert from  vj fitt  This is amazing Vijay 

“The numbers tell part of the story  12.5kg and 27.5 inches gone   
What they don t tell you I d just how absolutely fantastic and confident I feel in my body”  

————————————-

“I don t know when I ll cease to be amazed by my journey over the past 22 months since starting The Body Coach plan in May 2020. 

Loving the  bodycoachapp and checked in at the end of Advanced Cycle 3 today 

The numbers tell part of the story  12.5kg and 27.5 inches gone   

What they don t tell you I d just how absolutely fantastic and confident I feel in my body. It has also helped me to deal with my mental wellbeing in a much better way.

What s the secret 

 Trust the plan

 Show up every day - not every day will be a smashing one but do your best

 Don t let a bad day become a bad week - brush it off and keep moving forwards

 Let go of things that don t support and serve you - be your first priority

 Exercise and nourish yourself with things that get you excited - these are not rewards or punishments

 Take lots of pics - you will see change

 Be kind to yourself  speak to yourself as you would to someone you love

 Don t compare yourself to anyone else - we are all different

Remember  you will get out what you put in.

Let s do this ” 

Start your own  bodycoachapp journey today and get a 7-day free trial at thebodycoach.com  LINK IN BIO  "
5396,thebodycoach,influencers,"Size of them sausages. Absolute length  This is a banging recipe to be fair. It’s my sausage  sweet potato and mustard tray bake 

Ingredients 

sweet potatoes
Red onion
Rosemary
Sprouts
Leeks
Sausages

Dressing 

Whole grain mustard
Juice of 1 lemon
1 garlic clove
Salt   pepper

Method 

Preheat oven to 220 degrees C

Bake for 20 minutes first. Then add the leeks and sprouts and bake for another 30 mins until it’s all nice and crispy.

Drizzle the dressing on top and enjoy "
5397,thebodycoach,influencers,One of my all-time favourite post workout smoothies  Mango and ginger  You’ve got to try this one  So easy to make and tastes incredible   bodycoachapp
5398,thebodycoach,influencers,Double tap if this banana and Nutella crepe is a bit of you 
5399,thebodycoach,influencers,"Lots of votes for No.1 on my last post  So here it is  chicken tikka wrap for the win  Bit of you  

 bodycoachapp"
5400,thebodycoach,influencers,"You can choose one of these for dinner tonight  What would you go for  1  2  3  4 or 5   

Comment below… 

 Recipes from  bodycoachapp "
5401,thebodycoach,influencers,It’s World Book Day today  How are amazing are all these mini Body Coaches    worldbookday
5402,thebodycoach,influencers,"It’s pancake day today  What’s your ultimate topping   

Comment below… "
5403,thebodycoach,influencers,The mental health benefits of exercise are incredible 
5404,thebodycoach,influencers,What’s your biggest motivation to be fitter and healthier  
5405,thebodycoach,influencers,"If you are really overweight or unfit  the thought of trying to lose it all and get back into shape can feel really overwhelming.

But try to just focus on today  

Comment below with a little win that you can you achieve today  "
5406,thebodycoach,influencers, Someone tagged me today in this old lean in 15 video that I posted in 2015  I cringe when I watch some of these back 
5407,thebodycoach,influencers,I love this kid so much 
5408,thebodycoach,influencers,"Here it is  The tastiest salmon recipe I’ve ever made. Honey ginger salmon with veggie rice. So simple to make and tastes incredible  

Enjoy 

INGREDIENTS 

Salmon fillets
Rice
Frozen peas
Spring onions

MARINADE 
Soy sauce
Ginger
Garlic
Rice wine vinegar
Honey

"
5409,thebodycoach,influencers,Try this burpee challenge  30s on each move with a 30s rest between each move. Repeat 3 rounds  Tag your friend to challenge them to try it  Rocking my new  lululemonuk training gear   Fitness  Burpees  Ad
5410,thebodycoach,influencers,A little peek inside my new book  Feel Good Food available to pre order now half price   Link in bio  It has 100 brand new recipes with 100 beautiful recipe photos alongside each one. This book is all about making the feel good food which gives you energy and makes your day  I hope you enjoy cooking from this book very soon   feelgoodfood
5411,thebodycoach,influencers,"To anyone struggling financially wishing they could afford a gym membership or a PT or even my app… My YouTube channel is for you  It’s there and it’s all free. 

There’s over 500  workouts for kids  beginners  super fit advanced people and also workouts for seniors. 

They are mostly home workouts which can be done with no equipment in a tiny space. They will help you get fitter  stronger both physically and mentally. 

So don’t wait for the perfect conditions to come when you have all of those super motivating workouts waiting for you. 

I made a commitment that I will never stop sharing free content because I believe fitness should be accessible to everyone.

Just search “The Body Coach TV” or on YouTube 

 FitnessForEveryone  Workouts  Fitness  Health  Motivation"
5412,thebodycoach,influencers,"“The biggest improvement for me has been my mental health  something which I really struggled with” 

Wow  Please can we all congratulate Isabella on her absolutely incredible transformation  This is so inspiring Isabella… 

“Very nervous about posting this  
Exactly one year on from the photo on the left to today  

I was 9 months postpartum after my 3rd baby   really struggling to shift the weight  I’d had an 18 year gap between first and third pregnancy   the weight just wasn’t shifting as easily as it had first time round so I signed up to the 90 day plan and have continued since with the  bodycoachapp. 

I’m so pleased with the results I’ve had  never thought I’d be seen in a bikini ever again  but the biggest improvement for me has been my mental health  something which I really struggled with after having a lockdown baby. 

The plan gave me something positive to focus on   every workout smashed getting that rush of endorphins certainly helped boost my mood 

I’ll be 40 next year   am in the best shape I’ve ever been in so thank you to Joe   the team   any Mums just starting out on the plan keep going it really does work ”

Start your own Body Coach journey today at thebodycoach.com "
5413,thebodycoach,influencers,1  2  3 or 4    You can only choose one for breakfast… what you going for… comment below 
5414,thebodycoach,influencers,"Is this Eggy bread with pesto  avocado and sun dried tomatoes a bit of you this weekend   

 bodycoachapp  foodie  food  recipes"
5415,thebodycoach,influencers,"Oooosh  This honey ginger salmon with veggie rice is without doubt the tastiest salmon recipe I’ve ever made. So simple to make  

Double tap for the video recipe "
5416,thebodycoach,influencers,Exercise to feel good 
5417,thebodycoach,influencers,"Another absolutely banging recipe from my upcoming book  Feel Good Food  Black pepper prawn noodles  The book is available to pre order now half price  link in bio  

Ingredients 

Prawns
Sesame oil 
Rice wine
Sugar snaps 
Udon noodles
Peppers
Soy sauce
Oyster sauce 
Black pepper 
Ground white pepper 
Spring onions 
Garlic 
Ginger 

This is one of the tastiest stir fries I’ve made. You can leave the prawns out too and add more veg or try it with beef or chicken.  feelgoodfood"
5418,thebodycoach,influencers,Wow  Basil  mozzarella and chorizo stuffed chicken with creamy pesto pasta. You’ve charmed me  I baked it in the oven on 180 degrees C for 30 mins and it came out perfectly. The pasta I just threw in a spoonful of pesto and cream cheese at the end. This recipe is a joke. So tasty and so easy. Fancy trying it   FeelGoodFood
5419,thebodycoach,influencers,Hey everyone   I’m coming on tour with my new book  Feel Good Food  I’d love to see you on the road. I’ll be doing book signings and meet and greets after and some of the events are also Q A’s which will be fun and inspiring  If you would like to find out more and get a ticket please click link in my Instagram bio  Looking forward to meeting you all 
5420,thebodycoach,influencers,"If you could choose one of these for dinner tonight what would you go for   1  2  3  4  5 or 6     

 bodycoachapp"
5421,thebodycoach,influencers,Someone at a school asked me  “Do you feel happy when you exercise ” 
5422,thebodycoach,influencers,Competition time  My Brand new book  Feel Good Food comes out next month. To celebrate I’m going to give away 10 signed   dedicated copies where I’ll write a special personalised message to someone you love. To enter just tag 3 people you would love to receive one of these special books. I will DM you when we choose the winners. Competition ends Monday 14th February at midday. Good luck   FeelGoodFood
5423,thebodycoach,influencers,"Sweet potato nachos  Another incredible recipe from my new book  Feel Good Food out next month  The book is available to pre order now half price on Amazon  Link in bio  

Ingredients 

Beef mince
Red onion 
Ground cumin
Ground coriander 
Smoked paprika 
Chilli powder
Red pepper 
Black beans
Grated cheese 

For the salsa
Baby tomatoes
Fresh coriander 
Lime juice
Pinch of salt 

Enjoy "
5424,thebodycoach,influencers,Black pepper prawn noodles from my new book  Feel Good Food  Available to pre order now half price   Link in bio 
5425,thebodycoach,influencers,Would you ever try an ice bath or maybe an ice cold shower    I do this for my mind and body. I found it hard today as I’ve not been doing it for a while but I feel incredible after. Less stressed  calmer  more present 
5426,thebodycoach,influencers,Rate this banging  cheesey veggie pasta bake out of 10 
5427,thebodycoach,influencers,"Have you tried any of India’s  youleanmeup workouts on my YouTube channel   

India created an incredible series of accessible workouts for the deaf community and they are awesome  When we filmed together India pushed me through a workout and she has the most incredible energy  so make sure you check them out on The Body Coach TV  Thank you again India  youleanmeup  

 FitnessForEveryone  fitness  workout  thebodycoach"
5428,thebodycoach,influencers,"Sausage  Fennel   Broccoli Pasta  Now that’s a winner  A recipe from my new book  Feel Good Food available to pre order now half price  link in bio  

Ingredients 
Broccoli 
Pasta
Fennel
Sausages 
Garlic 
Chilli flakes 
Lemon
Parmesan cheese"
5429,thebodycoach,influencers,"Healthy snack idea This fruit   nut frozen yogurt bark is so good 

HOW TO MAKE IT  Mix up Greek yogurt  honey  squeeze of lime juice in a bowl  spread onto a tray add raspberries  strawberries  blueberries  pomegranate seeds and pecans 

Freeze over night for the win "
5430,thebodycoach,influencers,Who wants the recipe for this sausage  fennel and broccoli pasta   It’s a banging recipe from my new book   FeelGoodFood
5431,thebodycoach,influencers,Massive congratulations to  bodycoachapp trainer  courtnayfitlondon who is expecting her first baby this summer  Sending you lots of love Courtnay 
5432,thebodycoach,influencers,"I love this recipe so much. Thai chicken lettuce cups with rice  Super easy to make with so much flavour. I was absolutely chuffed to see Indie   Marley enjoy them too. Would you like to try this  FeelGoodFood recipe   My new book  FeelGoodFood is available to pre order now  link in bio  

Ingredients 
Minced chicken/Turkey 
Thai green curry paste 
Shallots 
Coriander 
Basil 
Courgette 

Dressing 
Honey 
Lime juice
Soy sauce
Crushed garlic"
5433,thebodycoach,influencers,"Wowza  Massive shout out to  laurenhealthfitness on your incredible journey  What an amazing and inspiring transformation 

 I began my journey in October 2020 and here I am now 16 months later  5 and a half stone down 

 From a size 18 to a size 10.

  I ve gone from really struggling with my mental health  to now feeling massively better  

  I never thought it would happen for me  but it just proves that if you want something badly you can do it  

  Consistency and not giving up is key 

  My goals for this year is to adapt my diet and learn how to now maintain my weight  rather than lose anymore.

  And to tone up and grow lean muscle  especially in my booty which I seem to have lost 

 bodycoachapp"
5434,thebodycoach,influencers,"Waffles anyone  

Incredible animation by  andreaanimates "
5435,thebodycoach,influencers,"Chilli and lime beef fried rice  So simple to make and so yummy. The kids will enjoy it too without the chilli    FeelGoodFood 

Ingredients 
Jasmine rice
Minced beef 
Shallots/onion 
Carrot
Celery 
Broccoli 
Soy sauce 
Lime
Chilli"
5436,thebodycoach,influencers,"Here it is  A sneak peek inside my
brand new book  Feel Good Food  The recipes in this book are all delicious and so simple to make  It’s all about making food which gives you energy  lifts your mood and has you and your family feeling fantastic everyday. It’s out March 17th but is available to pre order now half price. I hope you love it as much as I do. As always thanks for your support with everything. Love Joe   Pre order link in bio   hqstories"
5437,thebodycoach,influencers,Double tap if this Veggie breakfast quesadillas with salsa is a bit of you.... 
5438,thebodycoach,influencers,Ooosh  Hold tight for this super simple and very delicious cheesy sausage and broccoli pasta bake  You can use any of your favourite pasta shapes and even replace the sausages with veggie sausages. It’s going to taste incredible either way. I baked it in the oven for about 15 minutes at 180 degrees C  Save the recipe and give it a go. I’d love to know what you think of it 
5439,thebodycoach,influencers,All big journeys start with small steps. Focus on the little wins today 
5440,thebodycoach,influencers,Try this Lower body burner today  7 moves. 40s on each exercise with a 20s rest between each. Repeat the circuit 3 times  Great for strengthening your glutes  hamstrings and thighs 
5441,thebodycoach,influencers,"Oh wow… Unbelievable scenes Jeff  Baked apple  blackberry   chocolate oats  So tasty 

Ingredients 
2 apples
500ml almond milk or milk
Tsp cinnamon
Half tsp nutmeg
Handful of blackberries
100g pecans
Few squares of dark chocolate
Bake it for 30 mins on 180 degrees C "
5442,thebodycoach,influencers,What’s your goal for February  
5443,thebodycoach,influencers,Feels good to be home 
5444,thebodycoach,influencers,"You can only choose one   

What are you going for… Pizza or Pasta   Comment below…  

 bodycoachapp"
5445,thebodycoach,influencers,One thing I’ve really worked on over the past year is my flexibility and mobility. Like all aspects of fitness it takes work  dedication  commitment and discipline. I don’t enjoy doing it. It’s probably the most uncomfortable thing to do but stretching is so important if we want to live pain free and working on the range of motion in your joints is essential for longevity as we get older. I want to be strong but I also want to be able to move my body well and freely as I get older. I probably spend about 15 minutes in total a day at random times. I might do a pigeon pose or hip flexor low lunge stretch whilst watching TV or sometimes I sit on the floor in this splits position whist on a zoom call. That may seem silly but no one cares and it’s the only way I get to fit it in my day. I have to distract myself while I’m doing it or I get too bored and don’t do it. Try to incorporate a little stretching into your day and feel the incredible benefits to your body and training. These photos are almost a year apart. Progress is very slow but it does feel good to see the changes over time. Do you feel you stretch enough   do you have any injuries you think could be helped by doing more  
5446,thebodycoach,influencers,"WOW    Please read this and give  lisacliffordowen a massive high five on her incredible journey  Happy 1000 days Lisa  Amazing   

“1000 days of Joe   Wow saying that out loud blows my mind 

“Give me 90 Days and I’ll Change your life.” I remember  thebodycoach saying that in an insta story 
90 days. Trust him and follow the BodyCoach plan. I looked Him I’m the eye and said you’re on 


I picked up that plan washed out  overweight tired  sad and exhausted  overwhelmed but determined to make a change in myself. I was feeling middle aged and lost and I just didn’t want to feel like that any more  I’d had enough at disengaging with life. I wanted me back  


90 days  3 cycles  of learning to fuel My body. Workout and push myself 5 times a week to get fitter and stronger. Stretch out every day and listen to my body to stay injury free.

And it worked. I gave him 90 days and he literally gave me my life back. He helped Me slowly flip my mindset and live a lifestyle that changes the way you think about yourself.

It immediately improved my health  and in turn my outlook on life and my happiness. My relationships improved  my confidence soared  my sense of self worth returned.

I found a willingness to help others  my physical and mental strength blossomed   I found my sense of fun  my confidence at work returned. For me it changed everything …I found me.

1000 days later I’m still here on my lifestyle fitness journey following Joe’s app. Good days  bad days  meh days  happy cartwheel days  I’m here . Living a healthy happy life.

1000 DAYS   

I’m so proud of me. Thanks Joe "
5447,thebodycoach,influencers,"Crispy Cajun chicken burger with potato wedges  This is the tastiest chicken burger I’ve ever made  I used chicken thighs but you can use chicken breast too. Just beat them flat between some cling film first so they are about 1.5 cm thick.

Ingredients 

Boneless Chicken thighs
Potatoes
Flour
1 tbsp of corn starch
Cajun seasoning
Greek yogurt
Hot sauce
Pickles
Brioche buns
Any green leaves. I used rocket 
I baked the wedges in the oven for 30 mins on 180 degrees C   fried the chicken in olive oil for about 3 minutes on each side.

Honestly the special burger sauce with the spicy Cajun chicken flavour is absolutely stunning. Hold tight 

Tag a friend and share the love  "
5448,thebodycoach,influencers,"These homemade almond butter chocolate flapjacks taste incredible  Proper barn burner of a treat  

Bit of you 

Ingredients 
180g oats
1 egg
60g coconut
60g melted coconut oil
40g honey
3 tbs pumpkin seeds
Almond butter
Dark chocolate
Bake for 25 mins at 150 degrees C 

 thebodycoach  food  recipes  foodie"
5449,thebodycoach,influencers," BRAND NEW LIVE SERIES coming this February on  bodycoachapp 

Join me every Wednesday at 6pm  UK  for a live ABS and CORE workout 

Plus  every Sunday morning at 9am I’ll be doing a live Sunday Sweat Session to help kick-start the week and keep us motivated through the month 

There is still one week left on the January offer on  bodycoachapp  Start your journey today and get  30 off the annual subscription at thebodycoach.com  link in bio  "
5450,thebodycoach,influencers,Hit like if you want the video recipe for this incredible cheesy broccoli   sausage pasta bake 
5451,thebodycoach,influencers,"Roasted sprout   pancetta carbonara  I can’t believe how good this tasted. My kids wouldn’t go near boiled Sprouts but when I roast them and make them all crispy like this they absolutely love them. I think you will love this recipe. It’s proper  FeelGoodFood and tastes delicious  

Ingredients 

Sprouts
Olive oil
Pancetta 
Spaghetti 
4 egg yolks 
Parmesan cheese 
Salt and pepper"
5452,thebodycoach,influencers,"Chicken teriyaki with rice with my little helper  Proper banging recipe  It’s a fantastic post workout recipe and so tasty. It’s simple and quick too coz I cheated using store bought teriyaki. It’s not spicy but it’s lovely and sticky and sweet so the kids will enjoy it too. If you want to spice it up throw in some fresh chilli 

Ingredients 

Chicken thighs
Broccoli
Jasmine rice
Spring onions
Garlic
Ginger
Sesame seeds 

 foodie  recipes  thebodycoach  food"
5453,thebodycoach,influencers,My post workout breakfast today  Oats cooked with almond milk  white choc  raspberry  strawberries and honey  Your muscles love carbohydrates after a workout so this is when I add all my favourite carbs in to the mix What’s your favourite thing to refuel with after you exercise 
5454,thebodycoach,influencers,"Size of them sausages. Absolute length boiiiiiis  This is a cracking recipe to be fair. Warms the heart and soul. It’s my sausage  sweet potato and mustard tray bake 

Ingredients  
sweet potatoes 
Red onion
Rosemary 
Sprouts 
Leeks
Sausages 

Dressing 
Whole grain mustard 
Juice of 1 lemon
1 garlic clove
Salt   pepper 

Method 

Preheat oven to 220 degrees C

Bake for 20 minutes first. Then add the leeks and sprouts and bake for another 30 mins until it’s all nice and crispy. 

Drizzle the dressing on top and enjoy "
5455,thebodycoach,influencers,I’ve just posted a new workout on my YouTube channel. It’s 15 moves in 15 minutes all on the legs and glutes. It’s a proper burner. A variety of pulses  static holds and explosive exercises to really fire them up. I was sore for two days after  Visit The Body Coach TV to try it out  LINK IN BIO  
5456,thebodycoach,influencers,Unbelievable scenes Geoff  I made this absolute belter last night for our dinner. It’s so delicious   the kids loved it too. It’s a sausage  sweet potato   mustard tray bake. Hit like if you want me to share the video recipe later 
5457,thebodycoach,influencers,"Strawberry and yogurt flapjacks 

Ingredients 
100g peanut butter 
100g honey 
2 tbsp coconut oil
50g ground Almonds
200g jumbo oats 
40g mixed seeds
1 egg white
90g dried strawberries 

Yogurt coating 
50g white chocolate 
1   half tbsp coconut oil
2tbsp greek yogurt 
Squeeze lemon juice 

Bake in oven for 5 minutes at 200 degrees C  

This is such a simple and delicious recipe. Great one to get the kids involved with too  Will you give them a go "
5458,thebodycoach,influencers,Try this incredible broccoli carbonara 
5459,thebodycoach,influencers,My 3 month progress  I set myself two main goals when I landed in LA three months ago. No 1 was to get more sleep because back home my sleep isn’t consistent and I don’t get enough. I spend too long sitting up on my phone working  watching late night TV or playing Call of Duty with my mates online until midnight. The 2nd goal was to get stronger. To lift heavier weights and get progressively stronger each week just by adding a few extra kilograms or pushing out a few extra reps. What I’ve realised more than ever is that sleep is the foundation that everything stands on. When I sleep better and consistently I wake up with more energy to train harder. When I’ve slept well I also make better food choices. I’ve been asleep about 9.30pm most nights and trained consistently 6 days a week at 6am for 3 months. The challenge for me when I’m back home is to maintain this routine. I’m going to do my best to stick to it because i’m fitter and stronger than I’ve ever been and the sacrifices feel worth it 
